target,source,features,model,H,seed,k,auc_ceiling_within_lco,auc_ceiling_full_lfp,auc_lco_holdout_before,n_cal_cells,n_test_cells,arm,method,auc_pooled,auc_percell_mean,auc_percell_std,ece,brier,tie_delta_mean,tie_delta_max,auc_zeroshot,recovery_ratio,retrain_proximity,delong_p_vs_zeroshot,auc_lco_holdout_after,rank_corr
severson,nasa,with_soh,lightgbm,20,42,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,temp,0.8911270538921781,,,0.5238355962643656,0.2871462423036506,0.0,0.0,0.8911270538921781,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,123,10,0.9091700740504244,0.9999831790669155,1.0,10,131,zeroshot,raw,0.8895142351874779,0.995556394348183,0.014597485229552282,0.7958582038684473,0.6550911345374055,,,0.8895142351874779,,,,,
severson,nasa,with_soh,lightgbm,20,123,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_b,warmstart,0.8231274983896271,0.9941621257440832,0.022066380249806252,0.014933047569234368,0.01463602800824785,,,0.8895142351874779,-3.3774562999189652,-0.6009538469952533,9.708079932052438e-163,1.0,
severson,nasa,with_soh,lightgbm,20,123,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,iso,0.8244876255079807,,,0.009229975780841147,0.011089275154652824,0.06502660967949714,0.06502660967949714,0.8895142351874779,-3.3082591963083106,-0.5886415439117908,9.605673079471812e-108,,0.427233940164236
severson,nasa,with_soh,lightgbm,20,123,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,platt,0.8895142351874779,,,0.011859347976243335,0.011436611832432787,0.0,0.0,0.8895142351874779,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,with_soh,lightgbm,20,123,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,temp,0.8895142351874779,,,0.523632042580142,0.28718518285743144,0.0,0.0,0.8895142351874779,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,with_soh,lightgbm,20,456,10,0.9091700740504244,0.9999831790669155,1.0,10,131,zeroshot,raw,0.8883435304547053,0.9955062447234065,0.014789347008619644,0.7946290568072852,0.6532672900392288,,,0.8883435304547053,,,,,
severson,nasa,with_soh,lightgbm,20,456,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_b,warmstart,0.8452528953197846,0.9955071943198786,0.025162395514521128,0.009547887576855006,0.009649014652106857,,,0.8883435304547053,-2.0690247969796522,-0.3859796736247316,8.093325627461126e-73,1.0,
severson,nasa,with_soh,lightgbm,20,456,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,iso,0.8206200662052276,,,0.007951333882912642,0.011058244123465764,0.06772346424947762,0.06772346424947762,0.8883435304547053,-3.2517860651345973,-0.6066255590316377,3.5626127497996963e-112,,0.43236487341488744
severson,nasa,with_soh,lightgbm,20,456,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,platt,0.8883435304547053,,,0.010769011836704825,0.011572689985337429,0.0,0.0,0.8883435304547053,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,456,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,temp,0.8883435304547053,,,0.523500180232479,0.2870364632158429,0.0,0.0,0.8883435304547053,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,789,10,0.9091700740504244,0.9999831790669155,1.0,10,131,zeroshot,raw,0.8873362657011092,0.9954844049888463,0.014786829187530236,0.796933208957642,0.6564031686217532,,,0.8873362657011092,,,,,
severson,nasa,with_soh,lightgbm,20,789,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_b,warmstart,0.8656187166792451,0.9962678926007544,0.01757345127090678,0.011506973790478384,0.01166348667525588,,,0.8873362657011092,-0.9946752611550422,-0.19279311232735918,1.1951634075994645e-43,0.9986928104575163,
severson,nasa,with_soh,lightgbm,20,789,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,iso,0.8214651622836612,,,0.008945117438654445,0.011216624012567174,0.06587110341744806,0.06587110341744806,0.8873362657011092,-3.016931465348977,-0.5847572867224529,3.7419043798819184e-107,,0.432432657800096
severson,nasa,with_soh,lightgbm,20,789,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,platt,0.8873362657011092,,,0.01045088791096045,0.011813675952504326,0.0,0.0,0.8873362657011092,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,789,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,temp,0.8873362657011092,,,0.5237845972618035,0.2873331502672209,0.0,0.0,0.8873362657011092,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,101112,10,0.9091700740504244,0.9999831790669155,1.0,10,131,zeroshot,raw,0.8918326787271229,0.9955749040044521,0.014602115403684482,0.7930433157479206,0.6515480929905905,,,0.8918326787271229,,,,,
severson,nasa,with_soh,lightgbm,20,101112,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_b,warmstart,0.8681249199567465,0.9948916979316643,0.019924727120689555,0.015364806281499041,0.015299150381606815,,,0.8918326787271229,-1.3674348613665863,-0.2192108098981535,1.5166281178663811e-38,1.0,
severson,nasa,with_soh,lightgbm,20,101112,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,iso,0.825892116682311,,,0.007937834364610905,0.011258271596358333,0.06594056204481191,0.06594056204481191,0.8918326787271229,-3.8033718915198143,-0.6097111140275506,7.75861952004833e-112,,0.4333161611602247
severson,nasa,with_soh,lightgbm,20,101112,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,platt,0.8918326787271229,,,0.011056473638028148,0.011796236980220287,0.0,0.0,0.8918326787271229,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,101112,10,0.9091700740504244,0.9999831790669155,1.0,10,131,arm_a,temp,0.8918326787271229,,,0.5228540806601496,0.2867860797021539,0.0,0.0,0.8918326787271229,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,123,20,0.9091700740504244,0.9999831790669155,1.0,20,121,zeroshot,raw,0.8862938063516208,0.9955280302853046,0.01479503077524886,0.7953849665309244,0.6552804703720397,,,0.8862938063516208,,,,,
severson,nasa,with_soh,lightgbm,20,123,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_b,warmstart,0.869222971908673,0.996252639297854,0.016733327837567813,0.013787269014689938,0.013662400847193975,,,0.8862938063516208,-0.7462246319070908,-0.15015329960256896,1.0056718330888815e-14,0.9960784313725489,
severson,nasa,with_soh,lightgbm,20,123,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,iso,0.8210023070824387,,,0.010841347578752112,0.012157194246591087,0.0652914992691821,0.0652914992691821,0.8862938063516208,-2.8541150212452195,-0.5742972954269666,1.7160223540438554e-105,,0.43512694477142166
severson,nasa,with_soh,lightgbm,20,123,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,platt,0.8862938063516208,,,0.012712299808127471,0.012609157734483,0.0,0.0,0.8862938063516208,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,123,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,temp,0.8862938063516208,,,0.5225735571149602,0.28711367423325196,0.0,0.0,0.8862938063516208,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,456,20,0.9091700740504244,0.9999831790669155,1.0,20,121,zeroshot,raw,0.8873346476892996,0.995283247538614,0.01517819602175117,0.7914310726646187,0.6495661240574446,,,0.8873346476892996,,,,,
severson,nasa,with_soh,lightgbm,20,456,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_b,warmstart,0.7675707125846901,0.990165043417924,0.05442806453259505,0.010082019446204009,0.010224274978777282,,,0.8873346476892996,-5.484845275008415,-1.063164638189038,1.3801634119621127e-154,0.9986928104575165,
severson,nasa,with_soh,lightgbm,20,456,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,iso,0.815546270694821,,,0.009860252752864064,0.01182548621732276,0.0717883769944786,0.0717883769944786,0.8873346476892996,-3.2877020950819955,-0.637277522543392,2.684772994921039e-115,,0.42576430486332
severson,nasa,with_soh,lightgbm,20,456,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,platt,0.8873346476892996,,,0.012304809282192927,0.012382890818263272,0.0,0.0,0.8873346476892996,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,with_soh,lightgbm,20,456,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,temp,0.8873346476892996,,,0.5220522365676104,0.28657488187216673,0.0,0.0,0.8873346476892996,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,with_soh,lightgbm,20,789,20,0.9091700740504244,0.9999831790669155,1.0,20,121,zeroshot,raw,0.8841272222195826,0.995385718074809,0.015409139154659609,0.7937779099429009,0.6524690106092568,,,0.8841272222195826,,,,,
severson,nasa,with_soh,lightgbm,20,789,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_b,warmstart,0.8693299031146732,0.994263354101124,0.030229459827941535,0.014741291473031489,0.0149518412560346,,,0.8841272222195826,-0.5908799526851677,-0.1277216943139864,3.213439485248475e-13,1.0,
severson,nasa,with_soh,lightgbm,20,789,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,iso,0.8129507197890342,,,0.007514612058363184,0.011247662216303125,0.0711765024305484,0.0711765024305484,0.8841272222195826,-2.842188378197818,-0.6143534123527199,2.4876278258343137e-113,,0.4768595704805234
severson,nasa,with_soh,lightgbm,20,789,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,platt,0.8841272222195826,,,0.010678200456086952,0.011930726018709401,0.0,0.0,0.8841272222195826,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,789,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,temp,0.8841272222195826,,,0.5230081731410579,0.2869337748293307,0.0,0.0,0.8841272222195826,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,101112,20,0.9091700740504244,0.9999831790669155,1.0,20,121,zeroshot,raw,0.8872790855490078,0.9954105937959503,0.014984306313741194,0.7928440565840928,0.6516630030704047,,,0.8872790855490078,,,,,
severson,nasa,with_soh,lightgbm,20,101112,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_b,warmstart,0.8690216504783966,0.9972763213249762,0.012613675202308088,0.013370043267349889,0.013468414895563163,,,0.8872790855490078,-0.8340160184831181,-0.16199442718298632,8.229022073351415e-23,0.9999999999999999,
severson,nasa,with_soh,lightgbm,20,101112,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,iso,0.8195618092322791,,,0.008652487157694611,0.011610775128639304,0.06771727631672875,0.06771727631672875,0.8872790855490078,-3.0933859525049194,-0.6008413199824821,3.203547869674497e-110,,0.4311692600575386
severson,nasa,with_soh,lightgbm,20,101112,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,platt,0.8872790855490078,,,0.011752299538812305,0.012252281897923952,0.0,0.0,0.8872790855490078,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,101112,20,0.9091700740504244,0.9999831790669155,1.0,20,121,arm_a,temp,0.8872790855490078,,,0.5224103502453225,0.2867839670489929,0.0,0.0,0.8872790855490078,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,42,40,0.9091700740504244,0.9999831790669155,1.0,40,101,zeroshot,raw,0.8659694892616945,0.9952100475641379,0.016816708741690854,0.7935454594528603,0.6527504516270635,,,0.8659694892616945,,,,,
severson,nasa,with_soh,lightgbm,20,42,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_b,warmstart,0.9096187928769306,0.995059841348458,0.02350250676418128,0.010794181564920567,0.011066694229520717,,,0.8659694892616945,1.0103868692681048,0.32570779655927057,8.135874427099286e-47,1.0,
severson,nasa,with_soh,lightgbm,20,42,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,iso,0.8499858315399828,,,0.009464664421444785,0.01261978447896764,0.01598365772171173,0.01598365772171173,0.8659694892616945,-0.3699870684593492,-0.1192688429439022,2.9597289880496815e-14,,0.9078559765901169
severson,nasa,with_soh,lightgbm,20,42,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,platt,0.8659694892616945,,,0.01214346117154116,0.013588299205868374,0.0,0.0,0.8659694892616945,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,42,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,temp,0.8659694892616945,,,0.5221170579193808,0.28704590635804733,0.0,0.0,0.8659694892616945,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,123,40,0.9091700740504244,0.9999831790669155,1.0,40,101,zeroshot,raw,0.8718820734991001,0.994785557793829,0.016060944872073313,0.7924055732664629,0.6526643320280175,,,0.8718820734991001,,,,,
severson,nasa,with_soh,lightgbm,20,123,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_b,warmstart,0.7683439208385695,0.9962059633483835,0.01966102948650587,0.01227523337169986,0.012428400559307003,,,0.8718820734991001,-2.776715059259281,-0.8082533886151243,1.2203945466874607e-144,1.0,
severson,nasa,with_soh,lightgbm,20,123,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,iso,0.7997215988262407,,,0.010399268763009718,0.013497843186730762,0.07216047467285935,0.07216047467285935,0.8718820734991001,-1.93521973841251,-0.5633087579767869,2.366110626776655e-109,,0.48337087057086575
severson,nasa,with_soh,lightgbm,20,123,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,platt,0.8718820734991001,,,0.013579971893733864,0.014162152960052573,0.0,0.0,0.8718820734991001,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,with_soh,lightgbm,20,123,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,temp,0.8718820734991001,,,0.520542905340723,0.2868238906714625,0.0,0.0,0.8718820734991001,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,with_soh,lightgbm,20,456,40,0.9091700740504244,0.9999831790669155,1.0,40,101,zeroshot,raw,0.8737625556664482,0.9953373266022504,0.016335315934394867,0.7965190254843821,0.6572029463283764,,,0.8737625556664482,,,,,
severson,nasa,with_soh,lightgbm,20,456,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_b,warmstart,0.8758282511802753,0.9968744519539915,0.014238914570390532,0.013455791478241554,0.013572847501525525,,,0.8737625556664482,0.058340590024572606,0.016365752744487108,0.43204462816391564,1.0,
severson,nasa,with_soh,lightgbm,20,456,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,iso,0.8072121891949225,,,0.010033570873607438,0.012746188815371463,0.06655036647152568,0.06655036647152568,0.8737625556664482,-1.8795546683001476,-0.5272543002768858,3.715960112471498e-97,,0.5288000545502013
severson,nasa,with_soh,lightgbm,20,456,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,platt,0.8737625556664482,,,0.012348583388834024,0.013541466130815295,0.0,0.0,0.8737625556664482,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,456,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,temp,0.8737625556664482,,,0.5219975781087527,0.2873374125558793,0.0,0.0,0.8737625556664482,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,789,40,0.9091700740504244,0.9999831790669155,1.0,40,101,zeroshot,raw,0.9971710607135573,0.9990433799716254,0.0006506926425768418,0.8048440105090716,0.6609747655106768,,,0.9971710607135573,,,,,
severson,nasa,with_soh,lightgbm,20,789,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_b,warmstart,0.9885032317524711,0.9996578649549681,0.0008679483345652712,0.017732866712733282,0.013813896565811338,,,0.9971710607135573,,-3.0823130010638877,1.8294317819891083e-26,1.0,
severson,nasa,with_soh,lightgbm,20,789,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,iso,0.9890770065209992,,,0.027877592297632894,0.004526592244502315,0.008094054192558153,0.008094054192558153,0.9971710607135573,,-2.8782765074209866,1.6031841180761368e-12,,0.94657166698051
severson,nasa,with_soh,lightgbm,20,789,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,platt,0.9971710607135573,,,0.030490114760794725,0.005162724069466857,0.0,0.0,0.9971710607135573,,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,789,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,temp,0.9971710607135573,,,0.5323250868448647,0.2881086423429455,0.0,0.0,0.9971710607135573,,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,101112,40,0.9091700740504244,0.9999831790669155,1.0,40,101,zeroshot,raw,0.8681144139031075,0.9945825125654572,0.016872085772813423,0.7911070519969273,0.6497237726419097,,,0.8681144139031075,,,,,
severson,nasa,with_soh,lightgbm,20,101112,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_b,warmstart,0.6790244239982425,0.9825800916107984,0.08989951642504754,0.012045417014570466,0.01237629741822779,,,0.8681144139031075,-4.60569844027274,-1.4339255370290045,2.456491500135265e-209,1.0,
severson,nasa,with_soh,lightgbm,20,101112,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,iso,0.7863663909254333,,,0.012026581999415375,0.013446254968228957,0.08174802297767425,0.08174802297767425,0.8681144139031075,-1.9911511027795947,-0.6199195304219804,3.644339787875726e-118,,0.43264652391001224
severson,nasa,with_soh,lightgbm,20,101112,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,platt,0.8681144139031075,,,0.013474066054293372,0.014500952631059003,0.0,0.0,0.8681144139031075,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,lightgbm,20,101112,40,0.9091700740504244,0.9999831790669155,1.0,40,101,arm_a,temp,0.8681144139031075,,,0.5212970188575701,0.2867018734184969,0.0,0.0,0.8681144139031075,0.0,0.0,1.0,,1.0
severson,nasa,with_soh,random_forest,20,123,5,0.9013672908766415,0.998804656020104,1.0,5,136,zeroshot,raw,0.8594419723423486,0.9990507093591068,0.004286773181981517,0.4531616665634124,0.22275494862394998,,,0.8594419723423486,,,,,
severson,nasa,with_soh,random_forest,20,123,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_b,warmstart,0.8247595290356899,0.98628517765076,0.07880012236210146,0.012381239970824217,0.012363515195720886,,,0.8594419723423486,-0.827243406112471,-0.24886463428656405,2.7479380336189555e-56,0.7163398692810456,
severson,nasa,with_soh,random_forest,20,123,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,iso,0.8092920890035303,,,0.01113422808993995,0.011617373124710855,0.05014494987060736,0.05014494987060736,0.8594419723423486,-1.1961717905088356,-0.35985159022036733,7.526133950355008e-75,,0.2759147451620134
severson,nasa,with_soh,random_forest,20,123,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,platt,0.8594370388741377,,,0.011065557785054272,0.011702024603332648,0.0,0.0,0.8594419723423486,-0.00011767276632423005,-3.5400209588115255e-05,0.4950010600662055,,0.999999947747731
severson,nasa,with_soh,random_forest,20,123,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,temp,0.8594370388741377,,,0.22269317477884387,0.13269405551234223,0.0,0.0,0.8594419723423486,-0.00011767276632423005,-3.5400209588115255e-05,0.4950010600662055,,0.9999999476803454
severson,nasa,with_soh,random_forest,20,456,5,0.9013672908766415,0.998804656020104,1.0,5,136,zeroshot,raw,0.8600284199089101,0.9990376799647335,0.004341206742129884,0.4524741901290583,0.22204190512640418,,,0.8600284199089101,,,,,
severson,nasa,with_soh,random_forest,20,456,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_b,warmstart,0.8239300592393394,0.9864289638908184,0.07839548583888101,0.011181172826010555,0.01138550835552948,,,0.8600284199089101,-0.8732304444828375,-0.26011917948723623,9.185343216302792e-64,0.8627450980392157,
severson,nasa,with_soh,random_forest,20,456,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,iso,0.8059684742909061,,,0.01048499442873204,0.011699999802603915,0.054061734903188996,0.054061734903188996,0.8600284199089101,-1.307726707393691,-0.3895475704838158,1.622982499038519e-83,,0.2701235481839731
severson,nasa,with_soh,random_forest,20,456,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,platt,0.8600302091940951,,,0.009878101405274502,0.01119210207743689,0.0,0.0,0.8600284199089101,4.328335881290097e-05,1.2893311096741904e-05,0.3536783373741923,,0.9999999657729377
severson,nasa,with_soh,random_forest,20,456,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,temp,0.8600302091940951,,,0.3154235287463636,0.14428628491619314,0.0,0.0,0.8600284199089101,4.328335881290097e-05,1.2893311096741904e-05,0.3536783373741923,,0.9999999657730609
severson,nasa,with_soh,random_forest,20,789,5,0.9013672908766415,0.998804656020104,1.0,5,136,zeroshot,raw,0.8645486232529723,0.9990441092607107,0.0042861104806179865,0.45180153738980783,0.22157390740847197,,,0.8645486232529723,,,,,
severson,nasa,with_soh,random_forest,20,789,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_b,warmstart,0.7829318505332193,0.8630213279052524,0.08338750121714324,0.022149353785977686,0.021302522021544396,,,0.8645486232529723,-2.2167226026203366,-0.6079188475747529,7.789293023677344e-51,0.6209150326797386,
severson,nasa,with_soh,random_forest,20,789,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,iso,0.7914567649616223,,,0.009791240988433272,0.011019055825176956,0.07309361373738243,0.07309361373738243,0.8645486232529723,-1.9851847719867621,-0.5444214072534713,1.2895110306731395e-112,,0.23049780192083386
severson,nasa,with_soh,random_forest,20,789,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,platt,0.8645503786990048,,,0.0090969538579787,0.010947963346375659,0.0,0.0,0.8645486232529723,4.767815202788296e-05,1.3075360534972952e-05,0.35367814455562174,,0.9999999745641021
severson,nasa,with_soh,random_forest,20,789,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,temp,0.8645503786990048,,,0.3909197739393763,0.17558121549730424,0.0,0.0,0.8645486232529723,4.767815202788296e-05,1.3075360534972952e-05,0.35367814455562174,,0.9999999744947642
severson,nasa,with_soh,random_forest,20,101112,5,0.9013672908766415,0.998804656020104,1.0,5,136,zeroshot,raw,0.9979272221163931,0.9997267341804834,0.00035223746595377446,0.4599311880800058,0.222223020326778,,,0.9979272221163931,,,,,
severson,nasa,with_soh,random_forest,20,101112,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_b,warmstart,0.8495567263766574,0.9793344792872539,0.08262961059548929,0.1548232330276582,0.12853121732315714,,,0.9979272221163931,,-169.0959229090926,0.0,0.7934640522875818,
severson,nasa,with_soh,random_forest,20,101112,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,iso,0.9710621363352617,,,0.18149820069947725,0.05084668249206091,0.026865085781131337,0.026865085781131337,0.9979272221163931,,-30.61778860779074,2.9117314509353743e-44,,0.930135651031633
severson,nasa,with_soh,random_forest,20,101112,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,platt,0.9979272221163931,,,0.1939700430530292,0.0453634734046925,0.0,0.0,0.9979272221163931,,0.0,1.0,,0.9999999988283745
severson,nasa,with_soh,random_forest,20,101112,5,0.9013672908766415,0.998804656020104,1.0,5,136,arm_a,temp,0.9979272221163931,,,0.32871013570506896,0.14540194715256488,0.0,0.0,0.9979272221163931,,0.0,1.0,,0.9999999988051437
severson,nasa,with_soh,random_forest,20,42,10,0.9013672908766415,0.998804656020104,1.0,10,131,zeroshot,raw,0.8581008377785443,0.9990405570902173,0.0043984477203210465,0.4525982401017346,0.2223378068419216,,,0.8581008377785443,,,,,
severson,nasa,with_soh,random_forest,20,42,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_b,warmstart,0.8116340126749539,0.9761452795921745,0.08384096426980538,0.014489219573737321,0.013195754372894324,,,0.8581008377785443,-1.0739689014543676,-0.3302456584640531,1.356124412664751e-75,0.934640522875817,
severson,nasa,with_soh,random_forest,20,42,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,iso,0.8213785449474212,,,0.007004528957229599,0.010920229314001157,0.03672227117597693,0.03672227117597693,0.8581008377785443,-0.8487474752752049,-0.2609900235122146,1.1976299999319847e-70,,0.43551337159919284
severson,nasa,with_soh,random_forest,20,42,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,platt,0.8581008161233982,,,0.009118393485655595,0.01123040620292841,0.0,0.0,0.8581008377785443,-5.005066181791617e-07,-1.5390588820808309e-07,0.3383280367288175,,0.9999999934873005
severson,nasa,with_soh,random_forest,20,42,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,temp,0.8581008161233982,,,0.2943036380230802,0.13901822696761015,0.0,0.0,0.8581008377785443,-5.005066181791617e-07,-1.5390588820808309e-07,0.3383280367288175,,0.9999999934369184
severson,nasa,with_soh,random_forest,20,123,10,0.9013672908766415,0.998804656020104,1.0,10,131,zeroshot,raw,0.858056115986102,0.9990109085774207,0.0043379272012763,0.4525404897985673,0.22250819552518447,,,0.858056115986102,,,,,
severson,nasa,with_soh,random_forest,20,123,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_b,warmstart,0.8936284385417459,0.9950037842789158,0.019577591893674477,0.016277966752202448,0.014222944682100478,,,0.858056115986102,0.8213197320448127,0.2527367072301449,6.465753150075769e-56,0.9437908496732025,
severson,nasa,with_soh,random_forest,20,123,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,iso,0.8200651696283628,,,0.01001711925296122,0.011369508854870926,0.037983268742297516,0.037983268742297516,0.858056115986102,-0.8771626826968749,-0.2699207135545511,4.965303722967251e-61,,0.3148302246591767
severson,nasa,with_soh,random_forest,20,123,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,platt,0.8580484383706604,,,0.010939031046741977,0.011685987932550806,0.0,0.0,0.858056115986102,-0.0001772663858930054,-5.4548455278975246e-05,0.31207597594819425,,0.9999999372498188
severson,nasa,with_soh,random_forest,20,123,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,temp,0.8580484383706604,,,0.29470740810920637,0.13967269391967838,0.0,0.0,0.858056115986102,-0.0001772663858930054,-5.4548455278975246e-05,0.31207597594819425,,0.9999999342266159
severson,nasa,with_soh,random_forest,20,456,10,0.9013672908766415,0.998804656020104,1.0,10,131,zeroshot,raw,0.8556846999820937,0.9990004762384199,0.004395538710427282,0.4526234965949733,0.22254556648578358,,,0.8556846999820937,,,,,
severson,nasa,with_soh,random_forest,20,456,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_b,warmstart,0.8705295406675305,0.9966076498185958,0.0181528635975002,0.007896729755229025,0.009940986975762603,,,0.8556846999820937,0.3249561899784571,0.10372306627521771,3.1074642310098483e-13,0.8209150326797385,
severson,nasa,with_soh,random_forest,20,456,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,iso,0.8163657211678891,,,0.009816837841808762,0.011652429333550625,0.0393263289815704,0.0393263289815704,0.8556846999820937,-0.8606994052716351,-0.27472743775691333,7.26703665226827e-63,,0.3149021476411781
severson,nasa,with_soh,random_forest,20,456,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,platt,0.8556920501494595,,,0.009956157778216072,0.01137387476082675,0.0,0.0,0.8556846999820937,0.0001608964645353926,5.135669105290506e-05,0.3243263923632034,,0.9999999520076452
severson,nasa,with_soh,random_forest,20,456,10,0.9013672908766415,0.998804656020104,1.0,10,131,arm_a,temp,0.8556920501494595,,,0.27279426477588636,0.13575658897293935,0.0,0.0,0.8556846999820937,0.0001608964645353926,5.135669105290506e-05,0.3243263923632034,,0.999999952010787
