source,target,H,feature_set,model,raw_AUC,raw_Brier,raw_ECE10,raw_LogLoss,raw_PRAUC,raw_SensAtFPR10,raw_CalSlope,raw_CalIntercept,raw_AUC_lo,raw_AUC_hi,raw_AUC_percell_mean,raw_AUC_percell_std,raw_n_cells_valid,iso_AUC,iso_Brier,iso_ECE10,iso_LogLoss,iso_PRAUC,iso_SensAtFPR10,iso_CalSlope,iso_CalIntercept,iso_AUC_lo,iso_AUC_hi,iso_AUC_percell_mean,iso_AUC_percell_std,iso_n_cells_valid,platt_AUC,platt_Brier,platt_ECE10,platt_LogLoss,platt_PRAUC,platt_SensAtFPR10,platt_CalSlope,platt_CalIntercept,platt_AUC_lo,platt_AUC_hi,platt_AUC_percell_mean,platt_AUC_percell_std,platt_n_cells_valid,temp_AUC,temp_Brier,temp_ECE10,temp_LogLoss,temp_PRAUC,temp_SensAtFPR10,temp_CalSlope,temp_CalIntercept,temp_AUC_lo,temp_AUC_hi,temp_AUC_percell_mean,temp_AUC_percell_std,temp_n_cells_valid
calce,oxford,20,no_soh_no_cycle,xgboost,0.43288934426229514,0.7264950352193782,0.7382697556167841,2.869988861596865,0.22375806657659325,0.13157894736842105,-0.34809254169195175,0.1279758328884361,0.2822771226497656,0.5944050433412136,0.5488170238270589,0.23758505468817798,5,0.5,0.6026665812240457,0.6492864015394484,1.6896261266414296,0.2375,0.0,-0.4584751539169285,-0.22274156227273711,,,0.5,0.0,5,0.5671106557377049,0.6422474406419092,0.6790966030930528,1.9146656631585572,0.438608241085736,0.3157894736842105,-0.4142989291670663,-0.1731114905074293,0.40559495665878637,0.7177228773502343,0.45118297617294123,0.237585054688178,5,0.43288934426229514,0.5482557907067961,0.6052200758744639,1.4572730323670169,0.22375806657659325,0.13157894736842105,-0.7708414949596832,0.12908102051610532,,,0.5488170238270589,0.23758505468817798,5
calce,oxford,20,soh_only,xgboost,1.0,0.6150714646474723,0.6721355567686261,2.708911318435264,1.0,1.0,8.759064731452245,-55.097567274319516,0.9999999999999999,1.0,1.0,0.0,5,1.0,0.5657290548268401,0.6549659466316343,1.554441085550939,1.0,1.0,1.8976033168766746,-14.312289282456797,,,1.0,0.0,5,1.0,0.6291605495129542,0.6776124323038668,1.959188451196617,1.0,1.0,1016.5935374596093,-2940.9320725318144,0.9999999999999999,1.0,1.0,0.0,5,1.0,0.5312127612891503,0.6199129052371035,1.6169502788831327,1.0,1.0,18.326646742995738,-64.41890917554798,,,1.0,0.0,5
calce,oxford,20,cycle_only,xgboost,0.540983606557377,0.7323176246846342,0.74074746533297,5.547017040377337,0.25333333333333335,0.25,36.27773185008198,-280.0189767045364,0.5371747211895911,0.5448430493273543,0.5414334005396567,0.004696858913334488,5,0.5307377049180328,0.6975744203729513,0.7193302729302018,2.605538107635572,0.24918032786885247,0.25,6.510120055757932,-23.974697858676294,,,0.5310750504047426,0.0035226441850008438,5,0.540983606557377,0.6921545438954226,0.7149186517699433,2.4850999194616534,0.25333333333333335,0.25,548.546651033459,-1824.1621119345739,0.5371747211895911,0.5448430493273543,0.5414334005396567,0.004696858913334488,5,0.540983606557377,0.6952456609799629,0.7170315848785755,2.6987184109388176,0.25333333333333335,0.25,54.030671544118746,-200.3436749727611,,,0.5414334005396567,0.004696858913334488,5
calce,oxford,20,sensors_only,xgboost,0.43288934426229514,0.7264950352193782,0.7382697556167841,2.869988861596865,0.22375806657659325,0.13157894736842105,-0.34809254169195175,0.1279758328884361,0.2822771226497656,0.5944050433412136,0.5488170238270589,0.23758505468817798,5,0.5,0.6026665812240457,0.6492864015394484,1.6896261266414296,0.2375,0.0,-0.4584751539169285,-0.22274156227273711,,,0.5,0.0,5,0.5671106557377049,0.6422474406419092,0.6790966030930528,1.9146656631585572,0.438608241085736,0.3157894736842105,-0.4142989291670663,-0.1731114905074293,0.40559495665878637,0.7177228773502343,0.45118297617294123,0.237585054688178,5,0.43288934426229514,0.5482557907067961,0.6052200758744639,1.4572730323670169,0.22375806657659325,0.13157894736842105,-0.7708414949596832,0.12908102051610532,,,0.5488170238270589,0.23758505468817798,5
nasa+calce,oxford,20,full,xgboost,0.916576790336497,0.7490665664485372,0.7533696034923195,5.890154366419248,0.7748719780437094,0.6447368421052632,5.852935391381567,-49.963483985886185,0.8777808676307007,0.9651821862348178,0.8260860182112468,0.2654845326054119,5,0.8970017256255394,0.6601552804019007,0.702482534515254,2.34928818548577,0.7147740274599542,0.5789473684210527,0.4215800358130288,-3.2249372882624683,,,0.8603968629557404,0.1726867457593728,5,0.916576790336497,0.6431431345201006,0.680383923761849,1.9368020757953075,0.7748719780437094,0.6447368421052632,4423.6592821741315,-10886.803036579118,0.8777808676307007,0.9651821862348178,0.8260860182112468,0.2654845326054119,5,0.916576790336497,0.6495942793210745,0.6883533376918342,2.028814231997326,0.7748719780437094,0.6447368421052632,17.63745753566964,-49.92528618583831,,,0.8260860182112468,0.2654845326054119,5
nasa+calce,oxford,20,no_soh,xgboost,0.42852135461604834,0.7459864644066104,0.7499099826905876,5.548871057094364,0.2201215788778106,0.14473684210526316,0.3371931291190813,-3.671940712482135,0.2790544496487119,0.5970627367619848,0.4145944900468499,0.2402403914056388,5,0.5368852459016394,0.6557001221693282,0.6901797877973221,2.166166473686231,0.25249169435215946,0.23684210526315788,0.16676596377789238,-1.6314219386240085,,,0.5372738808140992,0.007039908618763191,5,0.42852135461604834,0.6452193891966121,0.6818382256338881,1.9617021404307053,0.2201215788778106,0.14473684210526316,118.44401402464516,-297.9681255902037,0.2790544496487119,0.5970627367619848,0.4145944900468499,0.2402403914056388,5,0.42852135461604834,0.6304049593332193,0.6710194294136802,1.8950133191006273,0.2201215788778106,0.14473684210526316,1.0390299859838061,-3.673974096431898,,,0.4145944900468499,0.2402403914056388,5
nasa+calce,oxford,20,no_cycle,xgboost,0.9930435720448664,0.7283202123359358,0.7437485856935382,4.631013362095935,0.9876208861250124,0.9868421052631579,13.561307177148459,-105.08318853670993,0.9536985539488321,1.0,0.9017693920335429,0.21838681871349747,5,0.7549611734253667,0.6496370992445742,0.6953429965128434,2.291019901582557,0.4514727184934814,0.18421052631578946,17.272590600325167,-63.846453775952355,,,0.7606738708134726,0.04294495994143115,5,0.9930435720448664,0.6364958881789409,0.6764795848361531,1.8878255902544403,0.9876208861250124,0.9868421052631579,4750.674127105481,-11547.43258566411,0.9536985539488321,1.0,0.9017693920335429,0.21838681871349747,5,0.9930435720448664,0.6203206237808703,0.6745260726235852,1.9531753798686364,0.9876208861250124,0.9868421052631579,33.7249680836694,-105.1555031826008,,,0.9017693920335429,0.21838681871349747,5
nasa+calce,oxford,20,no_soh_no_cycle,xgboost,0.387888265746333,0.4166582844619011,0.4957158025354148,1.0771663930187658,0.20774475591778335,0.09210526315789473,-1.466362373252028,0.11014679021248151,0.22354899301584277,0.5061957497755163,0.4874677170190681,0.25431177374057223,5,0.3882657463330457,0.486634586735735,0.5720017212349884,1.2520773416781477,0.2158995537084433,0.11842105263157894,-2.043251936372333,1.3984698055601323,,,0.49725003512663585,0.2792289601476485,5,0.387888265746333,0.5334176899724368,0.6012183461837615,1.4052726362029433,0.20774475591778335,0.09210526315789473,-3.6182180610952352,4.4231160944807035,0.22354899301584277,0.5061957497755163,0.4874677170190681,0.25431177374057223,5,0.387888265746333,0.32259772612368026,0.36666326554564616,0.8437076185787415,0.20774475591778335,0.09210526315789473,-3.150664465038469,0.10393125129430068,,,0.4874677170190681,0.25431177374057223,5
nasa+calce,oxford,20,soh_only,xgboost,1.0,0.5261181042021236,0.6200008410029113,1.6292536583244348,1.0,1.0,6.245502549926484,-36.182393012653485,0.9999999999999999,1.0,1.0,0.0,5,1.0,0.49086636766684527,0.6053356650919413,1.306424254330397,1.0,1.0,1.5861582693616414,-11.640490866573025,,,1.0,0.0,5,1.0,0.5470548330096762,0.6231416945117918,1.5875006955697404,1.0,1.0,373.9212219621132,-1047.1493744307381,0.9999999999999999,1.0,1.0,0.0,5,1.0,0.47793872592161735,0.5911515756520219,1.3443625941961408,1.0,1.0,9.741161176594128,-43.944372383470196,,,1.0,0.0,5
nasa+calce,oxford,20,cycle_only,xgboost,0.540983606557377,0.7305649214595298,0.7393691454082728,5.542955509337097,0.25333333333333335,0.25,1.292736761635608,-11.134946357803239,0.5371747211895911,0.5448430493273543,0.5414334005396567,0.004696858913334488,5,0.540983606557377,0.7328829306973368,0.741888762417624,9.786843411552075,0.25333333333333335,0.25,0.49108774532613675,-7.86564901223784,,,0.5414334005396567,0.004696858913334488,5,0.540983606557377,0.7009988947018198,0.7187674161308066,2.6809001125656415,0.25333333333333335,0.25,40.96896519481066,-149.74484086780984,0.5371747211895911,0.5448430493273543,0.5414334005396567,0.004696858913334488,5,0.540983606557377,0.7256034406987083,0.7368003031063827,4.342772697017985,0.25333333333333335,0.25,1.1450852074697422,-8.045510453322763,,,0.5414334005396567,0.004696858913334488,5
nasa+calce,oxford,20,sensors_only,xgboost,0.387888265746333,0.4166582844619011,0.4957158025354148,1.0771663930187658,0.20774475591778335,0.09210526315789473,-1.466362373252028,0.11014679021248151,0.22354899301584277,0.5061957497755163,0.4874677170190681,0.25431177374057223,5,0.3882657463330457,0.486634586735735,0.5720017212349884,1.2520773416781477,0.2158995537084433,0.11842105263157894,-2.043251936372333,1.3984698055601323,,,0.49725003512663585,0.2792289601476485,5,0.387888265746333,0.5334176899724368,0.6012183461837615,1.4052726362029433,0.20774475591778335,0.09210526315789473,-3.6182180610952352,4.4231160944807035,0.22354899301584277,0.5061957497755163,0.4874677170190681,0.25431177374057223,5,0.387888265746333,0.32259772612368026,0.36666326554564616,0.8437076185787415,0.20774475591778335,0.09210526315789473,-3.150664465038469,0.10393125129430068,,,0.4874677170190681,0.25431177374057223,5
